@relation InstanceResultListener

@attribute Key_Dataset {arff_ant-1.3.csv}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.Logistic}
@attribute Key_Scheme_options {'-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {3932117032546553727}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
arff_ant-1.3.csv,8,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.211639,0.39815,76.45613,106.833978,7.800401,11.714298,-3.913898,0.650033,0.976192,-0.326158,0.435885,0.036324,67.406964,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.75,0.949722,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.75,0.86088,0.7,0.833333,0.004,0,0.003924,0.000156,3.924,0.156,10237,24237,4340,91.666667,62.5,?
arff_ant-1.3.csv,8,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.194095,0.269925,70.118102,72.428057,7.800401,4.396501,3.4039,0.650033,0.366375,0.283658,1.365468,0.113789,211.161404,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.9,0.980909,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.9,0.942424,0.809524,0.916667,0.006,0,0.005425,0.000283,5.425,0.283,10237,24237,4340,100,87.5,?
arff_ant-1.3.csv,9,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.628571,0.17475,0.293449,64.907076,81.281231,8.063303,4.982557,3.080747,0.620254,0.383274,0.236981,1.248417,0.096032,192.057557,1,11,0.5,1,0.5,1,0,0,0.916667,1,0.956522,0.677003,0.863636,0.975069,0.923077,0.423077,0.576923,0.076923,0.929487,0.923077,0.911929,0.677003,0.863636,0.932751,0.811594,0.923077,0.006,0,0.004925,0.000234,4.925,0.234,10237,24040,4537,100,76.923077,?
arff_ant-1.3.csv,9,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.33676,0.537787,125.082398,148.959662,8.063303,26.491286,-18.427983,0.620254,2.037791,-1.417537,-4.932637,-0.379434,-758.840998,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.454545,0.863821,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.454545,0.764142,0.409091,0.692308,0.005,0,0.004864,0.000229,4.864,0.229,10237,24040,4537,92.307692,69.230769,?
arff_ant-1.3.csv,9,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.754717,0.119804,0.192269,44.498806,53.255816,8.063303,2.741617,5.321687,0.620254,0.210894,0.409361,3.705408,0.285031,570.043167,0.909091,10,0,0,1,2,0.090909,1,1,0.909091,0.952381,0.778499,1,1,0.923077,0.013986,0.986014,0.076923,0.948718,0.923077,0.928938,0.778499,1,1,0.87619,0.923077,0.006,0.001,0.005136,0.000227,5.136,0.227,10237,24040,4537,100,73.076923,?
arff_ant-1.3.csv,9,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0,0.173959,0.373029,64.613205,103.323937,8.063303,11.874386,-3.811082,0.620254,0.913414,-0.29316,1.445004,0.111154,222.300688,1,11,1,2,0,0,0,0,0.846154,1,0.916667,0,0.772727,0.958558,0.846154,0.846154,0.153846,0.153846,0.715976,0.846154,0.775641,0,0.772727,0.87519,0.458333,0.846154,0.005,0,0.004286,0.000202,4.286,0.202,10237,24040,4537,92.307692,61.538462,?
arff_ant-1.3.csv,9,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,10,3,0,76.923077,23.076923,0,0.264151,0.269004,0.480304,99.915931,133.037425,8.063303,22.532425,-14.469121,0.620254,1.733263,-1.113009,-1.51698,-0.116691,-233.373478,0.818182,9,0.5,1,0.5,1,0.181818,2,0.9,0.818182,0.857143,0.272475,0.681818,0.940307,0.769231,0.451049,0.548951,0.230769,0.812821,0.769231,0.786813,0.272475,0.681818,0.843263,0.628571,0.769231,0.005,0,0.004267,0.000158,4.267,0.158,10237,24040,4537,76.923077,65.384615,?
arff_ant-1.3.csv,9,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,-0.125,0.24364,0.428339,88.016423,114.934606,7.800401,8.262363,-0.461963,0.650033,0.68853,-0.038497,-1.333736,-0.111145,-206.254294,0.9,9,1,2,0,0,0.1,1,0.818182,0.9,0.857143,-0.13484,0.8,0.965152,0.75,0.85,0.15,0.25,0.681818,0.75,0.714286,-0.13484,0.8,0.873737,0.428571,0.75,0.005,0,0.004669,0.000167,4.669,0.167,10237,24237,4340,100,66.666667,?
arff_ant-1.3.csv,9,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0,0.2137,0.403363,77.200611,108.232844,7.800401,9.238074,-1.437674,0.650033,0.76984,-0.119806,0.292265,0.024355,45.197003,1,10,1,2,0,0,0,0,0.833333,1,0.909091,0,0.7,0.945152,0.833333,0.833333,0.166667,0.166667,0.694444,0.833333,0.757576,0,0.7,0.841793,0.454545,0.833333,0.004,0,0.003711,0.000139,3.711,0.139,10237,24237,4340,100,70.833333,?
arff_ant-1.3.csv,9,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.277149,0.42657,100.121937,114.459945,7.800401,27.430636,-19.630236,0.650033,2.285886,-1.635853,-2.419085,-0.20159,-374.096996,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.45,0.790437,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.45,0.714253,0.7,0.833333,0.006,0,0.004744,0.000186,4.744,0.186,10237,24237,4340,91.666667,70.833333,?
arff_ant-1.3.csv,9,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.75,0.129036,0.261405,46.615109,70.141714,7.800401,3.904244,3.896157,0.650033,0.325354,0.32468,3.97578,0.331315,614.830667,0.9,9,0,0,1,2,0.1,1,1,0.9,0.947368,0.774597,1,1,0.916667,0.016667,0.983333,0.083333,0.944444,0.916667,0.922807,0.774597,1,1,0.873684,0.916667,0.003,0,0.003383,0.000142,3.383,0.142,10237,24237,4340,100,79.166667,?
arff_ant-1.3.csv,9,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,9,3,0,75,25,0,0.25,0.242884,0.432951,87.743475,116.172112,7.800401,14.200975,-6.400575,0.650033,1.183415,-0.533381,-0.484137,-0.040345,-74.868839,0.8,8,0.5,1,0.5,1,0.2,2,0.888889,0.8,0.842105,0.258199,0.6,0.89877,0.75,0.45,0.55,0.25,0.796296,0.75,0.768421,0.258199,0.6,0.80916,0.621053,0.75,0.005,0,0.005041,0.00022,5.041,0.22,10237,24237,4340,83.333333,62.5,?
arff_ant-1.3.csv,10,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,11,2,0,84.615385,15.384615,0,0.409091,0.214976,0.353538,79.848129,97.925131,8.063303,7.63432,0.428983,0.620254,0.587255,0.032999,-0.922874,-0.07099,-141.975762,0.909091,10,0.5,1,0.5,1,0.090909,1,0.909091,0.909091,0.909091,0.409091,0.727273,0.940617,0.846154,0.437063,0.562937,0.153846,0.846154,0.846154,0.846154,0.409091,0.727273,0.892061,0.704545,0.846154,0.005,0,0.004617,0.00015,4.617,0.15,10237,24040,4537,100,76.923077,?
arff_ant-1.3.csv,10,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.318521,0.521013,118.307791,144.313393,8.063303,25.519281,-17.455977,0.620254,1.963022,-1.342767,-3.566685,-0.27436,-548.701888,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.409091,0.869629,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.409091,0.764045,0.409091,0.692308,0.006,0,0.00569,0.000238,5.69,0.238,10237,24040,4537,84.615385,69.230769,?
arff_ant-1.3.csv,10,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,9,4,0,69.230769,30.769231,0,-0.181818,0.269017,0.447842,99.920599,124.045982,8.063303,11.437474,-3.374171,0.620254,0.879806,-0.259552,-1.861725,-0.14321,-286.409276,0.818182,9,1,2,0,0,0.181818,2,0.818182,0.818182,0.818182,-0.181818,0.727273,0.951671,0.692308,0.874126,0.125874,0.307692,0.692308,0.692308,0.692308,-0.181818,0.727273,0.856542,0.409091,0.692308,0.005,0,0.004099,0.000228,4.099,0.228,10237,24040,4537,92.307692,69.230769,?
arff_ant-1.3.csv,10,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,10,3,0,76.923077,23.076923,0,0.264151,0.226226,0.381453,84.02662,105.657089,8.063303,7.425648,0.637656,0.620254,0.571204,0.04905,-0.238671,-0.018359,-36.717388,0.818182,9,0.5,1,0.5,1,0.181818,2,0.9,0.818182,0.857143,0.272475,0.909091,0.98416,0.769231,0.451049,0.548951,0.230769,0.812821,0.769231,0.786813,0.272475,0.909091,0.948135,0.628571,0.769231,0.004,0.001,0.004208,0.000178,4.208,0.178,10237,24040,4537,100,80.769231,?
arff_ant-1.3.csv,10,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,112,13,12,1,0,92.307692,7.692308,0,0.754717,0.1175,0.283474,43.642695,78.518385,8.063303,6.554015,1.509289,0.620254,0.504155,0.116099,3.957357,0.304412,608.803117,0.909091,10,0,0,1,2,0.090909,1,1,0.909091,0.952381,0.778499,0.954545,0.992424,0.923077,0.013986,0.986014,0.076923,0.948718,0.923077,0.928938,0.778499,0.954545,0.967949,0.87619,0.923077,0.004,0,0.00349,0.000245,3.49,0.245,10237,24040,4537,92.307692,65.384615,?
arff_ant-1.3.csv,10,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.196778,0.3243,71.087406,87.018034,7.800401,5.358288,2.442113,0.650033,0.446524,0.203509,0.180982,0.015082,27.987739,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.8,0.957298,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.8,0.908859,0.7,0.833333,0.005,0,0.004493,0.000193,4.493,0.193,10237,24237,4340,100,75,?
arff_ant-1.3.csv,10,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,11,1,0,91.666667,8.333333,0,0.625,0.172925,0.318647,62.470437,85.501269,7.800401,17.379076,-9.578676,0.650033,1.448256,-0.798223,2.316025,0.193002,358.159363,1,10,0.5,1,0.5,1,0,0,0.909091,1,0.952381,0.6742,0.55,0.848012,0.916667,0.416667,0.583333,0.083333,0.924242,0.916667,0.904762,0.6742,0.55,0.805162,0.809524,0.916667,0.005,0.001,0.004901,0.000211,4.901,0.211,10237,24237,4340,91.666667,75,?
arff_ant-1.3.csv,10,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,7,5,0,58.333333,41.666667,0,-0.25,0.365182,0.562126,131.92448,150.833048,7.800401,23.418036,-15.617635,0.650033,1.951503,-1.30147,-4.729933,-0.394161,-731.455935,0.7,7,1,2,0,0,0.3,3,0.777778,0.7,0.736842,-0.258199,0.65,0.932652,0.583333,0.883333,0.116667,0.416667,0.648148,0.583333,0.614035,-0.258199,0.65,0.825821,0.368421,0.583333,0.004,0.001,0.003917,0.000257,3.917,0.257,10237,24237,4340,75,62.5,?
arff_ant-1.3.csv,10,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0.4,0.187307,0.321817,67.665989,86.351938,7.800401,5.247643,2.552758,0.650033,0.437304,0.21273,0.943186,0.078599,145.858148,0.9,9,0.5,1,0.5,1,0.1,1,0.9,0.9,0.9,0.4,0.9,0.980909,0.833333,0.433333,0.566667,0.166667,0.833333,0.833333,0.833333,0.4,0.9,0.942424,0.7,0.833333,0.004,0,0.004182,0.000145,4.182,0.145,10237,24237,4340,100,75,?
arff_ant-1.3.csv,10,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150612.1948,113,12,10,2,0,83.333333,16.666667,0,0,0.169098,0.381163,61.087893,102.276056,7.800401,11.286962,-3.486561,0.650033,0.94058,-0.290547,2.051701,0.170975,317.283329,1,10,1,2,0,0,0,0,0.833333,1,0.909091,0,0.7,0.926346,0.833333,0.833333,0.166667,0.166667,0.694444,0.833333,0.757576,0,0.7,0.876121,0.454545,0.833333,0.004,0,0.004088,0.000155,4.088,0.155,10237,24237,4340,91.666667,58.333333,?
